mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Algoritmo__min_samples_leaf,param_Algoritmo__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.6489915053049723,0.024882420312882243,0.0894614855448405,0.010796911132529792,30,100,"{'Algoritmo__min_samples_leaf': 30, 'Algoritmo__n_estimators': 100}",0.8856672610067206,0.8875432055085323,0.8888563808072287,0.8873556157741606,0.0013086924025732909,9
1.0574994881947835,0.006669043501170734,0.11088331540425618,0.0021920312413919764,30,200,"{'Algoritmo__min_samples_leaf': 30, 'Algoritmo__n_estimators': 200}",0.8851254971883143,0.8865838390986038,0.8890605013199793,0.8869232792022993,0.0016242904229339685,18
1.5120666821797688,0.02203813879608113,0.15017549196879068,0.004838403196902457,30,300,"{'Algoritmo__min_samples_leaf': 30, 'Algoritmo__n_estimators': 300}",0.8853106569743521,0.8860463217483602,0.8899620335846284,0.8871063374357803,0.002041494719699103,13
2.0847135384877524,0.046833536313440706,0.1672381560007731,0.0012486529687761286,30,400,"{'Algoritmo__min_samples_leaf': 30, 'Algoritmo__n_estimators': 400}",0.8862295981346865,0.8865226029447786,0.8902546063195711,0.8876689357996788,0.00183225398216962,2
2.448984384536743,0.058270693986007094,0.1997230052947998,0.0029315106240303808,30,500,"{'Algoritmo__min_samples_leaf': 30, 'Algoritmo__n_estimators': 500}",0.8855232478398025,0.8864817788422283,0.8905539830716054,0.8875196699178787,0.0021809764872355868,4
4.8527960777282715,0.02263346884224747,0.3362724781036377,0.006000770401823021,30,1000,"{'Algoritmo__min_samples_leaf': 30, 'Algoritmo__n_estimators': 1000}",0.8851323549581676,0.8870873363633889,0.8904076967041341,0.8875424626752301,0.002177561725720164,3
0.580259641011556,0.016433739007182452,0.08051101366678874,0.005101617955897295,40,100,"{'Algoritmo__min_samples_leaf': 40, 'Algoritmo__n_estimators': 100}",0.8886778219722946,0.8865770350815121,0.891976022643769,0.8890769598991919,0.0022221236071030487,1
1.0214065710703533,0.019243815043546064,0.10883951187133789,0.004248430066447882,40,200,"{'Algoritmo__min_samples_leaf': 40, 'Algoritmo__n_estimators': 200}",0.8860307228089426,0.8841343929455951,0.8907274855074436,0.8869642004206604,0.002771371828891403,17
1.485047181447347,0.02233778809050126,0.13184102376302084,0.003790248997953691,40,300,"{'Algoritmo__min_samples_leaf': 40, 'Algoritmo__n_estimators': 300}",0.8852832258949389,0.8849032468769561,0.8907683096099939,0.8869849274606296,0.0026797489160520003,16
1.9903252919514973,0.06801615202622768,0.21526114145914713,0.03680378217967976,40,400,"{'Algoritmo__min_samples_leaf': 40, 'Algoritmo__n_estimators': 400}",0.8860993005074749,0.885896633372343,0.8905267670032387,0.8875075669610188,0.0021364994988876743,5
