mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Algoritmo__min_samples_leaf,param_Algoritmo__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.9715405305226644,0.060329871872071165,0.34937214851379395,0.049889268828077954,10,100,"{'Algoritmo__min_samples_leaf': 10, 'Algoritmo__n_estimators': 100}",0.8859964339596764,0.8854271561930164,0.8892918379010968,0.8869051426845965,0.0017035756193473904,11
2.3150274753570557,0.13892647343650943,0.439807653427124,0.04375696490693825,10,200,"{'Algoritmo__min_samples_leaf': 10, 'Algoritmo__n_estimators': 200}",0.8868845151556715,0.8828076096127153,0.8912922189260538,0.8869947812314801,0.0034647046777085523,9
3.332199494043986,0.3636576068052776,0.4055083592732747,0.047370532154298185,10,400,"{'Algoritmo__min_samples_leaf': 10, 'Algoritmo__n_estimators': 400}",0.8874777122479769,0.8823177203821135,0.8900640938410037,0.8866198421570314,0.003220096402372004,14
4.022614558537801,0.3589403696119521,0.5141839981079102,0.12045302509339903,10,500,"{'Algoritmo__min_samples_leaf': 10, 'Algoritmo__n_estimators': 500}",0.8869222328898642,0.8825014288435893,0.8904587268323217,0.8866274628552584,0.0032552332072472187,13
12.206744829813639,1.8878839010093722,0.9076745510101318,0.06353405734106445,10,1000,"{'Algoritmo__min_samples_leaf': 10, 'Algoritmo__n_estimators': 1000}",0.8881497736935948,0.8828824538007239,0.8900981139264621,0.8870434471402603,0.0030478852334585144,8
1.0641101201375325,0.027891576166314196,0.2709486484527588,0.05685573506846704,20,100,"{'Algoritmo__min_samples_leaf': 20, 'Algoritmo__n_estimators': 100}",0.883006446303662,0.8854407642271998,0.8891659635849005,0.8858710580385875,0.0025329531983514075,21
1.7605137825012207,0.2628510868388585,0.45090603828430176,0.061425901853304786,20,200,"{'Algoritmo__min_samples_leaf': 20, 'Algoritmo__n_estimators': 200}",0.8843711425044576,0.8836240916637182,0.8902409982853877,0.8860787441511878,0.002958917690407565,19
3.4507444699605307,1.0817547629041722,0.7111090819040934,0.04689391266241787,20,400,"{'Algoritmo__min_samples_leaf': 20, 'Algoritmo__n_estimators': 400}",0.8869290906597175,0.8850121111504232,0.8895027624309393,0.88714798808036,0.0018398232326998353,7
4.987266302108765,1.35358240661574,0.6992526054382324,0.11677566570243697,20,500,"{'Algoritmo__min_samples_leaf': 20, 'Algoritmo__n_estimators': 500}",0.8869908105883966,0.8851141714067985,0.890339656533217,0.8874815461761374,0.0021613328857307402,4
10.02092186609904,0.2176576889145764,0.8843933741251627,0.08621683431043732,20,1000,"{'Algoritmo__min_samples_leaf': 20, 'Algoritmo__n_estimators': 1000}",0.8868810862707446,0.885787769098876,0.8895810086274938,0.8874166213323714,0.0015942113791340767,5
1.6694951057434082,0.30181459643394254,0.5867800712585449,0.06863354858266718,30,100,"{'Algoritmo__min_samples_leaf': 30, 'Algoritmo__n_estimators': 100}",0.8856672610067206,0.8875432055085323,0.8888563808072287,0.8873556157741606,0.0013086924025732909,6
2.659794886906942,0.44419697103170547,0.5979197025299072,0.06783365150676358,30,200,"{'Algoritmo__min_samples_leaf': 30, 'Algoritmo__n_estimators': 200}",0.8851254971883143,0.8865838390986038,0.8890605013199793,0.8869232792022993,0.0016242904229339685,10
4.407205581665039,0.7047192609947462,0.5005960464477539,0.008027518339545308,30,400,"{'Algoritmo__min_samples_leaf': 30, 'Algoritmo__n_estimators': 400}",0.8862295981346865,0.8865226029447786,0.8902546063195711,0.8876689357996788,0.00183225398216962,1
6.6692202885945635,0.8964600964821431,0.643332322438558,0.015246416686636026,30,500,"{'Algoritmo__min_samples_leaf': 30, 'Algoritmo__n_estimators': 500}",0.8855232478398025,0.8864817788422283,0.8905539830716054,0.8875196699178787,0.0021809764872355868,3
9.972979625066122,0.9219501794838627,0.9084030787150065,0.08699070283178434,30,1000,"{'Algoritmo__min_samples_leaf': 30, 'Algoritmo__n_estimators': 1000}",0.8851323549581676,0.8870873363633889,0.8904076967041341,0.8875424626752301,0.002177561725720164,2
1.2276264826456706,0.1274563851243955,0.3513952096303304,0.0339391662494942,50,100,"{'Algoritmo__min_samples_leaf': 50, 'Algoritmo__n_estimators': 100}",0.8870936771361954,0.8833825490569633,0.8889652450806955,0.8864804904246181,0.002320003186892926,16
2.7914310296376548,0.26246907873835645,0.5186139742533366,0.030103315025843732,50,200,"{'Algoritmo__min_samples_leaf': 50, 'Algoritmo__n_estimators': 200}",0.8868330818817721,0.8820489617069918,0.8899382195248075,0.8862734210378571,0.003244997424154112,18
3.471592982610067,0.09709338594261178,0.6610822677612305,0.09945700449299079,50,400,"{'Algoritmo__min_samples_leaf': 50, 'Algoritmo__n_estimators': 400}",0.8861815937457139,0.883828212176469,0.889353074054922,0.8864542933257017,0.002263742990372359,17
5.142771244049072,0.12626155899342112,0.566166877746582,0.062480791332576106,50,500,"{'Algoritmo__min_samples_leaf': 50, 'Algoritmo__n_estimators': 500}",0.885872994102318,0.8844950058514546,0.8898633753367989,0.8867437917635238,0.0022764832758541222,12
