mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Algoritmo__min_samples_leaf,param_Algoritmo__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
1.7381192843119304,0.09847702767626364,0.5333163738250732,0.021034636965320173,30,100,"{'Algoritmo__min_samples_leaf': 30, 'Algoritmo__n_estimators': 100}",0.8856672610067206,0.8875432055085323,0.8888563808072287,0.8873556157741606,0.0013086924025732909,6
2.8439110120137534,0.24987008385009501,0.47611522674560547,0.06212559193381707,30,200,"{'Algoritmo__min_samples_leaf': 30, 'Algoritmo__n_estimators': 200}",0.8851254971883143,0.8865838390986038,0.8890605013199793,0.8869232792022993,0.0016242904229339685,10
5.50543491045634,1.2390160299298614,0.5788286526997884,0.018816225962451034,30,400,"{'Algoritmo__min_samples_leaf': 30, 'Algoritmo__n_estimators': 400}",0.8862295981346865,0.8865226029447786,0.8902546063195711,0.8876689357996788,0.00183225398216962,1
5.833839495976766,1.138945565370217,0.6021277904510498,0.11485288178485369,30,500,"{'Algoritmo__min_samples_leaf': 30, 'Algoritmo__n_estimators': 500}",0.8855232478398025,0.8864817788422283,0.8905539830716054,0.8875196699178787,0.0021809764872355868,3
11.361832936604818,2.189390443627094,0.8891261418660482,0.1053975945712948,30,1000,"{'Algoritmo__min_samples_leaf': 30, 'Algoritmo__n_estimators': 1000}",0.8851323549581676,0.8870873363633889,0.8904076967041341,0.8875424626752301,0.002177561725720164,2
1.2938504219055176,0.05598103416051813,0.4156043529510498,0.06994230033012878,50,100,"{'Algoritmo__min_samples_leaf': 50, 'Algoritmo__n_estimators': 100}",0.8870936771361954,0.8833825490569633,0.8889652450806955,0.8864804904246181,0.002320003186892926,16
2.483107566833496,0.5285444096069077,0.4598086675008138,0.07654040537022239,50,200,"{'Algoritmo__min_samples_leaf': 50, 'Algoritmo__n_estimators': 200}",0.8868330818817721,0.8820489617069918,0.8899382195248075,0.8862734210378571,0.003244997424154112,18
4.117119948069255,0.42409903594454146,0.6507252852121989,0.13354767102543494,50,400,"{'Algoritmo__min_samples_leaf': 50, 'Algoritmo__n_estimators': 400}",0.8861815937457139,0.883828212176469,0.889353074054922,0.8864542933257017,0.002263742990372359,17
4.78628142674764,0.6835896461833401,0.6466419696807861,0.10347237961880336,50,500,"{'Algoritmo__min_samples_leaf': 50, 'Algoritmo__n_estimators': 500}",0.885872994102318,0.8844950058514546,0.8898633753367989,0.8867437917635238,0.0022764832758541222,12
9.658175309499105,0.37863378280391263,0.9609417120615641,0.18576082528066168,50,1000,"{'Algoritmo__min_samples_leaf': 50, 'Algoritmo__n_estimators': 1000}",0.8857907008640791,0.8839234684157526,0.8901355360204664,0.8866165684334327,0.002602433337342307,15
1.5977176030476887,0.12051937244406205,0.4165773391723633,0.0785077962452529,75,100,"{'Algoritmo__min_samples_leaf': 75, 'Algoritmo__n_estimators': 100}",0.8858112741736388,0.8829641020058243,0.8884379337560896,0.8857377699785176,0.0022352868059943116,22
2.313854694366455,0.372576857465124,0.34905219078063965,0.01846724539780647,75,200,"{'Algoritmo__min_samples_leaf': 75, 'Algoritmo__n_estimators': 200}",0.8864216156905774,0.8822360721770133,0.8890196772174292,0.8858924550283399,0.002794558115449135,20
5.1161627769470215,0.2503106462190578,0.647783358891805,0.13839452700056423,75,400,"{'Algoritmo__min_samples_leaf': 75, 'Algoritmo__n_estimators': 400}",0.8845117267864491,0.8828960618349073,0.8886964864055739,0.8853680916756433,0.002444211108937696,23
5.107351620992024,0.8285160251135578,0.614397128423055,0.02519525651753421,75,500,"{'Algoritmo__min_samples_leaf': 75, 'Algoritmo__n_estimators': 500}",0.8842545604169524,0.8832022426040335,0.888499169909915,0.8853186576436336,0.002289626883988049,24
8.491660118103027,0.7189283921674307,0.7391480604807535,0.1296155467568696,75,1000,"{'Algoritmo__min_samples_leaf': 75, 'Algoritmo__n_estimators': 1000}",0.8843642847346045,0.8830661622621997,0.8884447377731812,0.8852917282566617,0.002291634387184122,25
1.0667826334635417,0.06728878517797568,0.4226235548655192,0.05207548833603513,100,100,"{'Algoritmo__min_samples_leaf': 100, 'Algoritmo__n_estimators': 100}",0.8835653545467015,0.881474022262744,0.8886624663201154,0.8845672810431869,0.0030189760427181554,26
2.1041362285614014,0.13763122911488712,0.43297521273295086,0.02461483718077441,100,200,"{'Algoritmo__min_samples_leaf': 100, 'Algoritmo__n_estimators': 200}",0.8832053216294061,0.8801438369213184,0.8885467980295565,0.8839653188600937,0.0034723321355759522,30
4.450366099675496,0.4769923421584056,0.6005896727244059,0.005185363458236192,100,400,"{'Algoritmo__min_samples_leaf': 100, 'Algoritmo__n_estimators': 400}",0.8828247154025511,0.8810147511090548,0.8883188634569851,0.8840527766561971,0.0031057597170232546,29
4.981620868047078,0.5323086244639876,0.3775769869486491,0.026066553150129654,100,500,"{'Algoritmo__min_samples_leaf': 100, 'Algoritmo__n_estimators': 500}",0.8829310108352765,0.8815998965789402,0.8886386522602945,0.8843898532248371,0.0030531062022835414,27
6.39406402905782,0.8661267084496235,0.25792622566223145,0.03235427140956273,100,1000,"{'Algoritmo__min_samples_leaf': 100, 'Algoritmo__n_estimators': 1000}",0.8828315731724043,0.8812903138012682,0.88851958196119,0.8842138229782875,0.0031089698643776567,28
