mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Algoritmo__min_samples_leaf,param_Algoritmo__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.5054612954457601,0.004172888655678737,0.05884385108947754,0.0037589153379798098,10,100,"{'Algoritmo__min_samples_leaf': 10, 'Algoritmo__n_estimators': 100}",0.8859964339596764,0.8854271561930164,0.8892918379010968,0.8869051426845965,0.0017035756193473904,7
0.9132842222849528,0.020122212756969772,0.09372337659200032,0.009897120483145134,10,200,"{'Algoritmo__min_samples_leaf': 10, 'Algoritmo__n_estimators': 200}",0.8868845151556715,0.8828076096127153,0.8912922189260538,0.8869947812314801,0.0034647046777085523,5
1.3958466053009033,0.12044822907040527,0.12437820434570312,0.010408142108791997,10,300,"{'Algoritmo__min_samples_leaf': 10, 'Algoritmo__n_estimators': 300}",0.8873885612398849,0.8830729662792912,0.8909758321312903,0.8871457865501554,0.0032308953177257365,3
2.256536324818929,0.04309045954939805,0.1610394318898519,0.011944125482809055,10,400,"{'Algoritmo__min_samples_leaf': 10, 'Algoritmo__n_estimators': 400}",0.8874777122479769,0.8823177203821135,0.8900640938410037,0.8866198421570314,0.003220096402372004,8
0.5641422271728516,0.021057134192742213,0.08042693138122559,0.0015595291860521481,30,100,"{'Algoritmo__min_samples_leaf': 30, 'Algoritmo__n_estimators': 100}",0.8856672610067206,0.8875432055085323,0.8888563808072287,0.8873556157741606,0.0013086924025732909,2
1.0281004905700684,0.002791022368858289,0.10554941495259602,0.005173551980907833,30,200,"{'Algoritmo__min_samples_leaf': 30, 'Algoritmo__n_estimators': 200}",0.8851254971883143,0.8865838390986038,0.8890605013199793,0.8869232792022993,0.0016242904229339685,6
1.5958176453908284,0.014742116643723454,0.16976356506347656,0.019340057007289066,30,300,"{'Algoritmo__min_samples_leaf': 30, 'Algoritmo__n_estimators': 300}",0.8853106569743521,0.8860463217483602,0.8899620335846284,0.8871063374357803,0.002041494719699103,4
1.9633227189381917,0.08978592153763236,0.15970985094706217,0.005934318782089942,30,400,"{'Algoritmo__min_samples_leaf': 30, 'Algoritmo__n_estimators': 400}",0.8862295981346865,0.8865226029447786,0.8902546063195711,0.8876689357996788,0.00183225398216962,1
0.5161342620849609,0.02293582090464317,0.08066685994466145,0.0037153987729085436,50,100,"{'Algoritmo__min_samples_leaf': 50, 'Algoritmo__n_estimators': 100}",0.8870936771361954,0.8833825490569633,0.8889652450806955,0.8864804904246181,0.002320003186892926,9
0.9394195079803467,0.006420035070104908,0.1174315611521403,0.0007391161642852491,50,200,"{'Algoritmo__min_samples_leaf': 50, 'Algoritmo__n_estimators': 200}",0.8868330818817721,0.8820489617069918,0.8899382195248075,0.8862734210378571,0.003244997424154112,12
1.4134749571482341,0.02027672499503752,0.1299294630686442,0.0011409333601270619,50,300,"{'Algoritmo__min_samples_leaf': 50, 'Algoritmo__n_estimators': 300}",0.8861541626663009,0.8828212176468987,0.8898973954222573,0.8862909252451523,0.0028904556710376323,11
1.7650397618611653,0.028645413875054055,0.15376551946004233,0.006996078893183025,50,400,"{'Algoritmo__min_samples_leaf': 50, 'Algoritmo__n_estimators': 400}",0.8861815937457139,0.883828212176469,0.889353074054922,0.8864542933257017,0.002263742990372359,10
0.4951143264770508,0.00253956874991444,0.07952094078063965,0.004181125438102359,70,100,"{'Algoritmo__min_samples_leaf': 70, 'Algoritmo__n_estimators': 100}",0.8855849677684817,0.8845732520480092,0.8880160846964048,0.8860581015042985,0.0014447989041594931,13
0.8783551851908366,0.01180485677981369,0.09908223152160645,0.004256085629994514,70,200,"{'Algoritmo__min_samples_leaf': 70, 'Algoritmo__n_estimators': 200}",0.886099300507475,0.8833689410227799,0.8887032904226657,0.8860571773176401,0.00217794270698398,14
1.2615752220153809,0.007803850532718394,0.11939263343811035,0.004226997030375229,70,300,"{'Algoritmo__min_samples_leaf': 70, 'Algoritmo__n_estimators': 300}",0.8846351666438075,0.8832294586724002,0.8889856571319708,0.8856167608160593,0.00245031977719098,15
1.504024902979533,0.05581612400548374,0.11713703473409016,0.013341094490705151,70,400,"{'Algoritmo__min_samples_leaf': 70, 'Algoritmo__n_estimators': 400}",0.8842305582224661,0.8832974988433171,0.8887577225593991,0.8854285932083941,0.0023846700160325114,16
